1;fr;Quelle couleur caractérise visuellement la planète Mars ?;Rouge;Verte;Bleue;Jaune;Débutant;Cette couleur apparente est due à l'abondance de l'hématite amorphe ou oxyde de fer à sa surface.;https://fr.wikipedia.org/wiki/Mars_(planète)
1;de;Welche Farbe charakterisiert den Planeten Mars optisch ?;Rot;Grün;Blau;Gelb;Débutant;Diese scheinbare Farbe ist auf die Fülle von amorphem Hämatit oder Eisenoxid auf seiner Oberfläche zurückzuführen.;
2;de;In welchem Film von Ridley Scott ist Matt Damon auf dem Planeten Mars zu sehen ?;« Seul sur Mars »;« Exodus »;« Prometheus »;« Les Associés »;Débutant;Matt Damon erklärte sich zwei Tage nach Erhalt des Drehbuchs bereit, Mark Watneys Rolle zu spielen.;https://de.wikipedia.org/wiki/Der_Marsianer_–_Rettet_Mark_Watney
3;de;Wie ist die Position des Mars in der Reihenfolge zunehmender Entfernung von der Sonne ?;Vierter;Dritter;Zweite;Fünfte;Débutant;Seine Entfernung von der Sonne beträgt zwischen 1,381 und 1,666 AE oder 206,6 bis 249,2 Millionen Kilometer.;
4;de;Was ist neben Phobos der andere kleine natürliche Satellit des Mars ?;Deimos;Bibeln;Peneos;Erebbus;Débutant;Ähnlich wie Phobos umkreist Deimos in einer Höhe von etwas mehr als 23.000 km eine fast kreisförmige Umlaufbahn.;
5;de;Welcher Film ist eine Parodie auf « Krieg der Welten » von H. G. Wells ?;« Mars Attacks! »;« Total Recall »;« Mission to Mars »;« Planète rouge »;Débutant;In vielerlei Hinsicht erinnert der Film « Mars Attacks! » an den Film « Flying Saucers Attack » von 1956.;https://de.wikipedia.org/wiki/Mars_Attacks!
6;de;Womit wird die Marsatmosphäre ständig aufgeladen ?;Staub;Wasser;Wolken;Elektronen;Débutant;Dieser Staub, der für die Ockerfärbung verantwortlich ist, wird von Staubteufeln kontinuierlich in die Atmosphäre geschleudert.;
7;de;Laut John Gray, wenn Männer vom Mars sind, woher kommen Frauen ?;der Venus;Von Pluto;des Saturns;Von Neptun;Débutant;Die Show und das Buch (amerikanischer Essay, erschienen 1992) behandeln die Beziehung des Paares aus ihrer sehr karikierten Perspektive.;
8;de;In welchem Film wird der Mars für das in seinem Keller vergrabene Turbinium ausgebeutet ?;« Total Recall »;« John Carter »;« Mission to Mars »;« Planète rouge »;Débutant;Colin Farrell wiederholte die Rolle, die durch Schwarzenegger im Remake von « Total Recall : Programmed Memories » berühmt wurde.;https://de.wikipedia.org/wiki/Die_totale_Erinnerung_–_Total_Recall
9;de;Was ist die längste Jahreszeit auf der Nordhalbkugel des Mars ?;Frühling;Sommer;Herbst;Winter;Débutant;Die längste Saison ist der Frühling (198 Tage), der die kürzeste (Herbst, 146 Tage) um 35 % übertrifft.;
10;de;Welcher Film rund um den Mars brachte Carrie-Anne Moss und Val Kilmer zusammen ?;« Roter Planet »;« Mission zum Mars »;« John Carter »;« Totaler Rückruf »;Débutant;Im Film zwingt eine Sonneneruption die Crew zu einer Bruchlandung, wodurch die Expedition zu einem wahren Selbstmordkommando wird.;
11;de;Welcher Rover wurde 2003 von der NASA zum Mars geschickt ?;Geist;ExoMars;Einsicht;Phönix;Confirmé;Das Hauptziel von Spirit ist die geologische Untersuchung der Marsoberfläche in einem Gebiet, von dem angenommen wird, dass es einst bewässert wurde.;https://de.wikipedia.org/wiki/Spirit_(Raumsonde)
12;de;Wie lange braucht der Mars ungefähr für einen Umlauf um die Sonne ?;Zwei Jahre;Drei Jahre;Vier Jahre;Fünf Jahre;Confirmé;Der Mars ist ein Tellurplanet, halb so groß wie die Erde und fast zehnmal weniger massiv als letztere.;
13;de;Welcher Film ist eine lose Adaption des Romans « Eine Prinzessin vom Mars » ?;« John Carter »;« Roter Planet »;« Mission zum Mars »;« Total Recall »;Confirmé;« John Carter » ist nach « The Chronicles of Mars » die zweite Verfilmung der Romane mit John Carter in der Hauptrolle.;https://de.wikipedia.org/wiki/John_Carter_–_Zwischen_zwei_Welten
14;de;Welche Sonde flog 1965 als erste über den Mars ?;Seemann 4;Gelegenheit;Geist;Wikinger 2;Confirmé;Bereits 1965 ermöglichte Mariner 4 die Entdeckung eines Planeten ohne globales Magnetfeld mit einer dünnen Atmosphäre.;
15;de;Welcher Science-Fiction-Film von Brian de Palma bezieht sich auf das Antlitz des Mars ?;« Mission zum Mars »;« Roter Planet »;« Total Recall »;« John Carter »;Confirmé;Brian De Palma wollte mit dem Film « Mission to Mars » einen ultrarealistischen und aus wissenschaftlicher Sicht plausiblen Ansatz erreichen.;https://de.wikipedia.org/wiki/Mission_to_Mars
16;de;Welche Durchschnittstemperatur wird auf der Marsoberfläche gemessen ?;-63 °C;103 °C;216 °C;-114 °C;Confirmé;Trotz der geringen thermischen Trägheit stellte Viking 1 Lander jedoch Tagesschwankungen fest, die typischerweise zwischen -89 und -31 °C lagen.;
17;de;Welcher Orbiter hat es ermöglicht, fast die gesamte Marsoberfläche zu kartieren ?;Seefahrer 9;Sputnik 24;Wikinger 1;Spürhund 2;Confirmé;Dies sind die bei dieser Gelegenheit gesammelten Daten, auf denen die Missionen Viking 1 und Viking 2 basierten.;
18;de;Welche Marke hat das astronomische Symbol des Mars in ihr Logo integriert ?;Volvo;Renault;Skoda;Audi;Confirmé;Der Kreis mit einem nach Nordosten weisenden Pfeil markiert die Zugehörigkeit zum Eisen und damit zur Stahlindustrie.;https://de.wikipedia.org/wiki/Volvo Group
19;de;In welchem Videospiel, das 1993 veröffentlicht wurde, findet die Handlung ausschließlich auf dem Mars statt ?;« Doom »;« Blender »;« Ryzom »;« Etherpad »;Confirmé;« Doom » ist eines der ersten Videospiele, das immersive 3D-Grafiken und einen Netzwerk-Multiplayer-Spielmodus verwendet.;https://de.wikipedia.org/wiki/Doom
20;de;Welcher Rover landete drei Wochen nach seinem Zwilling Spirit auf dem Mars ?;Opportunity;PathFinder;Beagle 3;Surveyor;Confirmé;Seit dem 10. Juni 2018 sendet Opportunity nach einem großen Sturm, der den Planeten Mars getroffen hat, kein Signal mehr aus.;https://de.wikipedia.org/wiki/Opportunity
21;de;Welcher der Schildvulkane des Mars ist der bekannteste ?;Olympus Mons;Albor Tholus;Syrtis Major;Peneus Patera;Expert;Olympus Mons erhebt sich durchschnittlich 22,5 km über die umliegenden Ebenen, die unterhalb der Datumsebene liegen.;https://de.wikipedia.org/wiki/Olympus_Mons
22;de;Welche Sonde entdeckte im Sommer 2008 Wassereis in geringer Tiefe ?;Phönix;Kosmos;Weltraum;Spürhund 2;Expert;Die auf dem Marsboden gelandete Maschine hat eine Masse von 350 kg und verfügt über zwei kleine chemische Analyselabore.;https://de.wikipedia.org/wiki/Phoenix_(Raumsonde)
23;de;In welchem Jahr wird der Mars der Erde am nächsten sein ?;2050;2100;2150;2200;Expert;Eine noch engere Annäherung ist für den 28. August 2287 mit einer Distanz von 55,688 Millionen Kilometern geplant.;
24;de;Welcher amerikanische Amateurastronom hat die Debatte über die Marskanäle ausgelöst ?;Percival Lowell;Lewis Swift;Henry Draper;Alvan Clark;Expert;Als inspirierter und unternehmungslustiger Amateurastronom gründete Lowell in Flagstaff, Arizona, ein Observatorium, das seinen Namen trägt.;https://de.wikipedia.org/wiki/Percival_Lowell
25;de;Über welchem Becken entstehen Staubstürme auf dem Mars ?;Hellas Planitia;Arabien Terra;Äolis Palus;Malea planum;Expert;Dieses Einschlagbecken mit einem Durchmesser von etwa 2.200 km und einer Tiefe von 9.500 m befindet sich auf der Südhalbkugel des Planeten Mars.;https://de.wikipedia.org/wiki/Hellas_Planitia
26;de;Welcher Begriff entspricht in der Marsgeologie den ältesten Terrains ?;Noachisch;Hesperisch;Amazonas;Phyllosianisch;Expert;Diese Skala basiert im Wesentlichen auf dem quantitativen Vergleich der Kraterbildung verschiedener Arten von Marsgelände.;
27;de;Wie hieß der größte Schildvulkan auf dem Planeten Mars ?;Alba Mons;Albor Tholus;Syrtis Major;Peneus Patera;Expert;Mit Überresten von Lavaströmen, die sich bis zu 1.350 km von seinem Gipfel erstrecken, ist seine Größe mit der der Vereinigten Staaten vergleichbar.;https://de.wikipedia.org/wiki/Alba_Patera
28;de;Wer entdeckte, dass die Umlaufbahn des Mars elliptisch und nicht kreisförmig war ?;Johannes Kepler;Nikolaus Kopernikus;Edmond Halley;Issac Newton;Expert;Nach sechs Jahren Berechnung wird Kepler sein erstes Gesetz definieren, das er 1609 in seinem Werk « Astronomia nova » veröffentlichen wird.;https://de.wikipedia.org/wiki/Johannes_Kepler
29;de;Wer erhielt 1994 den Nebula-Preis für den besten Roman für « Rise of Mars » ?;Greg Bär;Tim Powers;Michel Jeury;Scott Bäcker;Expert;Greg Bear war Journalist, Science-Fiction-Cartoonist, Buchhändler und technischer Berater für einige Fernsehserien.;
30;de;Welche französische Comicserie versetzt den Mars in einen Terraforming-Prozess ?;« Aménophis IV »;« Jukurpa »;« Gord »;« Atome Kid »;Expert;« Aménophis IV » ist eine französische Comicserie, die von Dieter geschrieben und von Étienne Le Roux gezeichnet wurde.;
1;es;¿Qué color caracteriza visualmente al planeta Marte ?;rojo;Verde;azul;amarillo;Débutant;Este color aparente se debe a la abundancia de hematita amorfa u óxido de hierro en su superficie.;
2;es;¿Qué película de Ridley Scott presenta a Matt Damon en el planeta Marte ?;« Seul sur Mars »;« Exodus »;« Prometheus »;« Les Associés »;Débutant;Matt Damon aceptó interpretar el personaje de Mark Watney dos días después de recibir el guión.;https://es.wikipedia.org/wiki/The_Martian
3;es;¿Cuál es la posición de Marte en orden creciente de distancia al Sol ?;Cuarto;Tercero;Segundo;Quinto;Débutant;Su distancia al Sol está entre 1.381 y 1.666 AU, o 206,6 a 249,2 millones de kilómetros.;
4;es;Además de Fobos, ¿cuál es el otro pequeño satélite natural de Marte ?;Deimos;Biblias;penes;Erebo;Débutant;De naturaleza similar a Fobos, Deimos orbita a una altitud de poco más de 23.000 km, en una órbita casi circular.;
5;es;¿Qué película es una parodia de « La guerra de los mundos » de H. G. Wells ?;« Mars Attacks! »;« Total Recall »;« Mission to Mars »;« Planète rouge »;Débutant;En muchos sentidos, la película « Mars Attacks! » recuerda a la película de 1956 « Flying Saucers Attack ».;https://es.wikipedia.org/wiki/Mars_Attacks!
6;es;¿De qué está constantemente cargada la atmósfera marciana ?;Polvo;Agua;Nubes;electrones;Débutant;Este polvo, responsable del tinte ocre, es continuamente inyectado a la atmósfera por remolinos de polvo.;
7;es;Según John Gray, si los hombres son de Marte, ¿de dónde son las mujeres ?;de venus;de Plutón;de Saturno;de Neptuno;Débutant;La muestra y el libro (ensayo estadounidense publicado en 1992) abordan la relación de pareja desde su ángulo muy caricaturesco.;
8;es;¿En qué película se explota a Marte por el turbinio enterrado en su sótano ?;« Total Recall »;« John Carter »;« Mission to Mars »;« Planète rouge »;Débutant;Colin Farrell repitió el papel que Schwarzenegger hizo famoso en la nueva versión de « Total Recall : Programmed Memories ».;https://es.wikipedia.org/wiki/Total_Recall
9;es;¿Cuál es la estación más larga en el hemisferio norte de Marte ?;Primavera;Verano;Otoño;Invierno;Débutant;La estación más larga es la primavera (198 días), que supera en un 35% a la más corta (otoño, 146 días).;
10;es;¿Qué película sobre Marte reunió a Carrie-Anne Moss y Val Kilmer ?;« Planeta rojo »;« Misión a Marte »;« John Carter »;« Recuperación Total »;Débutant;En la película, una llamarada solar obliga a la tripulación a hacer un aterrizaje forzoso, convirtiendo la expedición en una verdadera misión suicida.;
11;es;¿Qué rover fue enviado a Marte por la NASA en 2003 ?;Espíritu;ExoMarte;Perspicacia;fénix;Confirmé;El objetivo principal de Spirit es el estudio geológico de la superficie de Marte en un área que se cree que probablemente alguna vez fue irrigada.;https://es.wikipedia.org/wiki/Spirit
12;es;¿Aproximadamente cuánto tarda Marte en dar una vuelta alrededor del Sol ?;dos años;Tres años;cuatro años;cinco años;Confirmé;Marte es un planeta telúrico del tamaño de la mitad de la Tierra y casi diez veces menos masivo que esta última.;
13;es;¿Qué película es una adaptación libre de la novela « A Princess of Mars » ?;« John Carter »;« Planeta rojo »;« Misión a Marte »;« Total Recall »;Confirmé;« John Carter » es la segunda adaptación cinematográfica de las novelas protagonizadas por John Carter, después de « Las crónicas de Marte ».;https://es.wikipedia.org/wiki/John_Carter_(película)
