1;fr;Dans quel film Pierre Richard tourne-t-il en dérision le milieu de la publicité ?;« Le Distrait »;« Le Jouet »;« Le Cactus »;« Les Fugitifs »;Débutant;L'immeuble de l'agence de publicité, démoli en 2015, se trouvait au 14 Boulevard de Richelieu à Rueil-Malmaison.;https://fr.wikipedia.org/wiki/Le_Distrait
23;fr;Quel acteur a révélé sa vocation à Pierre Richard dans « Un fou s'en va-t-en guerre » ?;Danny Kaye;Ron Moody;Glenn Ford;Alan Arkin;Expert;L'humour et la gestuelle de celui-ci correspondent exactement au type de burlesque que Pierre Richard souhaitait interpréter.;https://fr.wikipedia.org/wiki/Danny_Kaye
24;fr;Pour quel métier Pierre Richard étudiera-t-il après avoir rejoint sa mère à Paris ?;Kinésithérapeute;Avocat;Traducteur;Dentiste;Expert;En 1961, parallèlement à ses études de kinésithérapie, Pierre Richard a débuté au théâtre avec Antoine Bourseiller.;https://fr.wikipedia.org/wiki/Pierre_Richard
25;fr;Avec quelle danseuse rencontrée au cours Dullin Pierre Richard aura-t-il deux enfants ?;Danielle Minazzoli;Sophie Michaud;Annabelle Milot;Blanche Miroir;Expert;On la retrouve entre autre dans « Le Distrait », « Les Malheurs d'Alfred » et « Je sais rien, mais je dirai tout ».;https://fr.wikipedia.org/wiki/Danielle_Minazzoli
26;fr;Quelle société de production fondée en 1974 revendra-t-il à Gaumont en 2013 ?;Fideline Films;Cerito Films;Palace Films;Parisio Films;Expert;Son unique co-production est « Les Compères », où le financement est notamment partagé avec Gérard Depardieu.;https://fr.wikipedia.org/wiki/Fideline_Films
27;fr;De quel personnage, qu'il dit avoir admiré, a-t-il réalisé un documentaire en 1987 ?;Che Guevara;Fidel Castro;Léonid Brejnev;Mikhaïl Gorbatchev;Expert;Ernesto Rafael Guevara est un révolutionnaire marxiste-léniniste argentin ainsi qu'un homme politique d'Amérique latine.;https://fr.wikipedia.org/wiki/Che_Guevara
28;fr;Pour quel film télévisé a-t-il tourné en majeure partie sur les plages de Baracoa ?;« Robinson Crusoé »;« Sans famille »;« Agence Intérim »;« Platane »;Expert;En 2002, Pierre Richard sera de retour à Cuba où il incarnera, pour la télévision, Robinson Crusoé d'après le roman de Daniel Defoe.;https://fr.wikipedia.org/wiki/Pierre_Richard
29;fr;Combien de bouteilles de vin sort-il chaque année sous l'étiquette Château Bel Évêque ?;80 000;60 000;40 000;20 000;Expert;Depuis 1986, Pierre Richard est en effet également devenu exploitant agricole et possède aujourd'hui 50 hectares de vigne.;https://fr.wikipedia.org/wiki/Pierre_Richard
30;fr;Dans quel pays le film « Les Fugitifs » a-t-il dépassé les 22 millions d'entrées ?;Union soviétique;France;Allemagne;Espagne;Expert;Il s'agit du quatrième long-métrage de Francis Veber. C'est aussi le quatrième et dernier avec Pierre Richard.;https://fr.wikipedia.org/wiki/Les_Fugitifs_(film,_1986)
1;en;In which film does Pierre Richard make fun of the advertising world ?;« The Distracted »;« The Toy »;« The Cactus »;« The Fugitives »;Débutant;The building of the advertising agency, demolished in 2015, was located at 14 Boulevard de Richelieu in Rueil-Malmaison.;https://en.wikipedia.org/wiki/Le_Distrait
2;en;With whom will he write sketches that they will perform in cabarets on the left bank ?;Victor Lanoux;Jean Rochefort;Jean Carmet;Bernard Blier;Débutant;A renowned theater and cinema actor, he is also known for having been the famous second-hand dealer of « Louis la Brocante ».;https://en.wikipedia.org/wiki/Victor_Lanoux
3;en;What is the title of the first film directed by Pierre Richard, released in 1970 ?;« The Distracted »;« The Twin »;« The Toy »;« The Cactus »;Débutant;Produced by La Guéville, production house of Yves Robert and Danièle Delorme, it will be followed by « Les Malheurs d'Alfred » in 1972.;https://en.wikipedia.org/wiki/Le_Distrait
4;en;Who scripted Yves Robert's « Le Grand Blond with a black shoe » ?;Francis Veber;Marco Pico;Bernard Guillou;Gérard Oury;Débutant;In 1985, a remake was filmed with Tom Hanks titled « The Man in the Red Shoe », directed by Stan Dragoti.;https://en.wikipedia.org/wiki/The_Tall_Blond_Man_with_One_Black_Shoe
5;en;With whom does he share the poster of « La Chèvre », « Les Compères » and « Les Fugitifs » ?;Gérard Depardieu;Bernard Blier;Jean Rochefort;Lino Ventura;Débutant;These three films were directed by Francis Veber who nevertheless still finds it difficult to speak of a trilogy today.;
6;en;Who plays the role of the marriage agent in « I am shy but I am taking care of myself » ?;Aldo Maccione;Jacques Francois;Robert Castel;Francis Lax;Débutant;Following the commercial success, Pierre Richard will reform his duet with Aldo Maccione the following year in « C'est pas moi, c'est lui ».;https://en.wikipedia.org/wiki/Je_suis_timide_mais_je_me_soigne
7;en;What is the name of the depressed unemployed teacher in the film « Les Compères » ?;François Pignon;Pierre Renaud;François Perrin;Pierre Martin;Débutant;This character, who is now part of French film folklore, is faced with a situation that is beyond him.;
8;en;What movie does he play an incredibly unlucky accountant sent to Mexico ?;« The Goat »;« The Distracted »;« The Twin »;« The Toy »;Débutant;The roles of Campana and François Perrin were originally to be played by Lino Ventura and Jacques Villeret.;
9;en;What profession does Pierre Richard do in Claude Zidi's film « Mustard Rises to Me » ?;Math teacher;Commercial;Insurer;Violin player;Débutant;Pierre Durois is a mathematics teacher in a high school for young girls in Aix-en-Provence and son of the mayor of the city.;https://en.wikipedia.org/wiki/Lucky_Pierre_(film)
10;en;Which commercial for the film « Le Coup du parapluie » has become famous ?;Ragoutoutou;Lavax;Begon green;Ovomaltine;Débutant;In the film « La Boum » by Claude Pinoteau, co-written by Danièle Thompson, we can see the film poster on a bus.;https://en.wikipedia.org/wiki/The_Umbrella_Coup
11;en;In which film does Pierre Richard play a leftist lawyer in the middle of May 68 ?;« La Carapate »;« The Distracted »;« The Toy »;« The Cactus »;Confirmé;It is one of the rare films of the time with Pierre Richard whose music is not composed by Vladimir Cosma.;https://en.wikipedia.org/wiki/La_Carapate
12;en;In which city in northern France was Pierre Richard born ?;Valenciennes;Rouen;Arras;Amiens;Confirmé;Pierre Richard is the son of Maurice Defays, an industrialist who squandered the family fortune, and Madeleine Paolassini.;https://en.wikipedia.org/wiki/Pierre_Richard
13;en;In the first part of which French singer has he performed many sketches ?;Georges Brassens;Daniel Balavoine;Didier Barbelivien;Gilbert Bécaud;Confirmé;Besides his own texts, Brassens set to music poems by François Villon, Victor Hugo, Paul Verlaine and Louis Aragon.;https://en.wikipedia.org/wiki/Georges_Brassens
14;en;Who directed the film « Alexander the Blessed » in which Pierre Richard made his debut in 1968 ?;Yves Robert;Francis Veber;Claude Zidi;Georges Lautner;Confirmé;In 2013, the city of Paris paid tribute to Yves Robert by giving his name to a new youth hostel.;
15;en;Who gave the lead role to Pierre Richard in his first film « Le Jouet » ?;Francis Veber;Yves Robert;Georges Lautner;Claude Zidi;Confirmé;An American revival was produced by Richard Donner in 1982, « The Toy », with Richard Pryor in the role played by Pierre Richard.;https://en.wikipedia.org/wiki/The_Toy_(1976_film)
16;en;In what year did the actor Clovis Cornillac give him an honorary Cesar ?;2006;2008;2010;2012;Confirmé;The César d'honneur is a cinematographic award awarded by the Academy of Cinema Arts and Techniques.;
17;en;For which artist does he appear in 1990 in the clip of the song « Marie-Jeanne » ?;Michel Sardou;Michel Fugain;Michel Delpech;Michel Berger;Confirmé;« Marie-Jeanne » is the first single from Michel Sardou, taken from the album « Le Privilège » and released on September 18, 1990.;
18;en;Who wrote the autobiographical story « The little blond in a large park » ?;Pierre Richard;Olivier Orban;Gwendal Le Bec;Jérémie Imbert;Confirmé;Pierre Richard will suffer all his life from father's evil, as he will entrust himself in his written autobiographical narrative in 1989.;https://en.wikipedia.org/wiki/Pierre_Richard
19;en;What is the title of the American cover of the film « Les Compères », with Robin Williams and Billy Crystal ?;« Funny fathers »;« Junior »;« The Bet »;« Les Bleus »;Confirmé;Faced with her son's runaway, Collette makes contact with two old friends who could each be the father of the young runaway.;
20;en;Who does Pierre Richard regularly spy with his binoculars in « La Course à l'echalote » ?;Jane Birkin;Valérie Mairesse;Isabelle Mergault;Danièle Evenou;Confirmé;The Zidi-Richard-Birkin trio has already toured together in « The Mustard Rises to Me », released a year earlier.;
21;en;In the film « La Ch'tite Famille », what is the first name of Valentin Duquesne's father ?;Joseph;André;Bernard;Sylvain;Expert;In this sixth feature film by Dany Boon, the latter is accompanied by the two actresses Line Renaud and Valérie Bonneton.;https://en.wikipedia.org/wiki/La_Ch'tite_famille
22;en;Who did the card tricks for the credits of the film « Le Grand Blond avec un noir shoe » ?;Gérard Majax;Garcimore;Louis Comte;Harry Houdini;Expert;Pierre Richard, Jean Carmet, Paul Le Person and Jean Saudray had already met in « Alexander the blessed ».;https://en.wikipedia.org/wiki/The_Tall_Blond_Man_with_One_Black_Shoe
23;en;Which actor revealed his vocation to Pierre Richard in « A madman goes to war » ?;Danny Kaye;Ron Moody;Glenn Ford;Alan Arkin;Expert;The humor and the gestures of this one correspond exactly to the type of burlesque that Pierre Richard wanted to interpret.;https://en.wikipedia.org/wiki/Danny_Kaye
24;en;What profession will Pierre Richard study for after joining his mother in Paris ?;Physiotherapist;Lawyer;Translator;Dentist;Expert;In 1961, at the same time as his studies in physiotherapy, Pierre Richard started in the theater with Antoine Bourseiller.;https://en.wikipedia.org/wiki/Pierre_Richard
25;en;With which dancer met during the course Dullin Pierre Richard will have two children ?;Danielle Minazzoli;Sophie Michaud;Annabelle Milot;Blanche Mirror;Expert;It can be found among others in « Le Distracted », « Les Malheurs d'Alfred » and « I know nothing, but I will say everything ».;
26;en;Which production company founded in 1974 will he sell to Gaumont in 2013 ?;Fideline Films;Cerito Films;Palace Films;Parisio Films;Expert;His only co-production is « Les Compères », where the funding is notably shared with Gérard Depardieu.;
27;en;Which character he says he admired did he make a documentary about in 1987 ?;Che Guevara;Fidel Castro;Leonid Brezhnev;Mikhail Gorbachev;Expert;Ernesto Rafael Guevara is an Argentinian Marxist-Leninist revolutionary as well as a Latin American politician.;https://en.wikipedia.org/wiki/Che_Guevara
28;en;For which television film did he shoot mostly on the beaches of Baracoa ?;« Robinson Crusoe »;« Without family »;« Interim Agency »;« Platane »;Expert;In 2002, Pierre Richard will return to Cuba where he will play, for television, Robinson Crusoe based on the novel by Daniel Defoe.;https://en.wikipedia.org/wiki/Pierre_Richard
29;en;How many bottles of wine is released each year under the Château Bel Évêque label ?;80,000;60,000;40,000;20,000;Expert;Since 1986, Pierre Richard has also become a farmer and now owns 50 hectares of vines.;https://en.wikipedia.org/wiki/Pierre_Richard
30;en;In which country did the film « The Fugitives » exceed 22 million admissions ?;Soviet Union;France;Germany;Spain;Expert;This is Francis Veber's fourth feature film. It is also the fourth and last with Pierre Richard.;https://en.wikipedia.org/wiki/Les_Fugitifs
1;de;In welchem Film macht sich Pierre Richard über die Werbewelt lustig ?;« Die Abgelenkten »;« Das Spielzeug »;« Der Kaktus »;« Die Flüchtlinge »;Débutant;Das 2015 abgerissene Gebäude der Werbeagentur befand sich am Boulevard de Richelieu 14 in Rueil-Malmaison.;https://de.wikipedia.org/wiki/Der_Zerstreute
2;de;Mit wem wird er Sketche schreiben, die sie in Kabaretts am linken Ufer aufführen werden ?;Victor Lanoux;Jean Rochefort;Jean Carmet;Bernard Blier;Débutant;Als renommierter Theater- und Kinoschauspieler ist er auch als berühmter Second-Hand-Händler von « Louis la Brocante » bekannt.;https://de.wikipedia.org/wiki/Victor_Lanoux
3;de;Wie heißt der erste Film von Pierre Richard, der 1970 veröffentlicht wurde ?;« Die Abgelenkten »;« Der Zwilling »;« Das Spielzeug »;« Der Kaktus »;Débutant;Produziert von La Guéville, dem Produktionshaus von Yves Robert und Danièle Delorme, folgt 1972 « Les Malheurs d'Alfred ».;https://de.wikipedia.org/wiki/Der_Zerstreute
4;de;Wer hat Yves Roberts « Le Grand Blond mit schwarzem Schuh » geschrieben ?;Francis Veber;Marco Pico;Bernard Guillou;Gérard Oury;Débutant;1985 wurde ein Remake mit Tom Hanks mit dem Titel « Der Mann im roten Schuh » unter der Regie von Stan Dragoti gedreht.;https://de.wikipedia.org/wiki/Der_große_Blonde_mit_dem_schwarzen_Schuh
5;de;Mit wem teilt er das Plakat von « La Chèvre », « Les Compères » und « Les Fugitifs » ?;Gérard Depardieu;Bernard Blier;Jean Rochefort;Lino Ventura;Débutant;Regie bei diesen drei Filmen führte Francis Veber, dem es dennoch schwerfällt, heute noch von einer Trilogie zu sprechen.;
6;de;Wer spielt die Rolle des Heiratsvermittlers in « Ich bin schüchtern, aber ich passe auf mich auf » ?;Aldo Maccione;Jacques Francois;Robert Castel;Francis Lax;Débutant;Nach dem kommerziellen Erfolg wird Pierre Richard sein Duett mit Aldo Maccione im folgenden Jahr in « C'est pas moi, c'est lui » reformieren.;https://de.wikipedia.org/wiki/…_und_jetzt_das_Ganze_nochmal_von_vorn_…
7;de;Wie heißt der depressive arbeitslose Lehrer im Film « Les Compères » ?;François Pignon;Pierre Renaud;François Perrin;Pierre Martin;Débutant;Dieser Charakter, der heute Teil der französischen Filmfolklore ist, sieht sich mit einer Situation konfrontiert, die ihn überfordert.;
8;de;In welchem Film spielt er einen unglaublich unglücklichen Buchhalter, der nach Mexiko geschickt wurde ?;« Die Ziege »;« Die Abgelenkten »;« Der Zwilling »;« Das Spielzeug »;Débutant;Die Rollen von Campana und François Perrin sollten ursprünglich von Lino Ventura und Jacques Villeret gespielt werden.;
9;de;Welchen Beruf macht Pierre Richard in Claude Zidis Film « Senf steigt zu mir » ?;Mathelehrer;Kommerziell;Versicherer;Geigenspieler;Débutant;Pierre Durois ist Mathematiklehrer an einem Gymnasium für junge Mädchen in Aix-en-Provence und Sohn des Bürgermeisters der Stadt.;https://de.wikipedia.org/wiki/Der_lange_Blonde_mit_den_roten_Haaren
10;de;Welcher Werbespot für den Film « Le Coup du parapluie » ist berühmt geworden ?;Ragoutoutou;Lavax;Begon grün;Ovomaltin;Débutant;In dem Film « La Boum » von Claude Pinoteau, der von Danièle Thompson mitgeschrieben wurde, können wir das Filmplakat in einem Bus sehen.;https://de.wikipedia.org/wiki/Die_Regenschirmmörder
11;de;In welchem Film spielt Pierre Richard Mitte Mai 68 einen linken Anwalt ?;« La Carapate »;« Die Abgelenkten »;« Das Spielzeug »;« Der Kaktus »;Confirmé;Es ist einer der seltenen Filme der Zeit mit Pierre Richard, dessen Musik nicht von Vladimir Cosma komponiert wurde.;https://de.wikipedia.org/wiki/Der_Sanfte_mit_den_schnellen_Beinen
12;de;In welcher Stadt in Nordfrankreich wurde Pierre Richard geboren ?;Valencia;Rouen;Arras;Amiens;Confirmé;Pierre Richard ist der Sohn von Maurice Defays, einem Industriellen, der das Familienvermögen verschwendet, und Madeleine Paolassini.;https://de.wikipedia.org/wiki/Pierre_Richard
13;de;Von welchem französischen Sänger hat er im ersten Teil viele Sketche aufgeführt ?;Georges Brassens;Daniel Balavoine;Didier Barbelivien;Gilbert Bécaud;Confirmé;Neben eigenen Texten vertonte Brassens Gedichte von François Villon, Victor Hugo, Paul Verlaine und Louis Aragon.;https://de.wikipedia.org/wiki/Georges_Brassens
14;de;Wer führte bei dem Film « Alexander der Selige » Regie, in dem Pierre Richard 1968 sein Debüt gab ?;Yves Robert;Francis Veber;Claude Zidi;Georges Lautner;Confirmé;2013 würdigte die Stadt Paris Yves Robert mit der Namensgebung für eine neue Jugendherberge.;
15;de;Wer gab Pierre Richard in seinem ersten Film « Le Jouet » die Hauptrolle ?;Francis Veber;Yves Robert;Georges Lautner;Claude Zidi;Confirmé;Ein amerikanisches Revival wurde 1982 von Richard Donner produziert, « The Toy », mit Richard Pryor in der Rolle von Pierre Richard.;https://de.wikipedia.org/wiki/Das_Spielzeug
16;de;In welchem Jahr verlieh ihm der Schauspieler Clovis Cornillac einen Ehren-Cesar ?;2006;2008;2010;2012;Confirmé;Der César d'honneur ist ein Filmpreis, der von der Academy of Cinema Arts and Techniques verliehen wird.;
17;de;Für welchen Künstler tritt er 1990 im Clip zum Lied « Marie-Jeanne » auf ?;Michel Sardou;Michel Fugain;Michel Delpech;Michel Berger;Confirmé;« Marie-Jeanne » ist Michel Sardous erste Single, vom Album « Des Privilegs » und veröffentlicht am 18. September 1990.;
18;de;Wer hat die autobiografische Geschichte « Der kleine Blonde in einem großen Park » geschrieben ?;Pierre Richard;Olivier Orban;Gwendal Le Bec;Jérémie Imbert;Confirmé;Pierre Richard wird sein ganzes Leben aus dem Bösen des Vaters leiden, da er sich 1989 in seiner schriftlichen autobiographischen Erzählung anvertrauen wird.;https://de.wikipedia.org/wiki/Pierre_Richard
19;de;Wie heißt das amerikanische Cover des Films « Les Compères » mit Robin Williams und Billy Crystal ?;« Lustige Väter »;« Junior »;« Die Wette »;« Les Bleus »;Confirmé;Angesichts des Ausreißers ihres Sohnes nimmt Collette Kontakt zu zwei alten Freunden auf, die jeweils der Vater des jungen Ausreißers sein könnten.;
20;de;Wen spioniert Pierre Richard regelmäßig mit seinem Fernglas in « La Course à l'echalote » aus ?;Jane Birkin;Valérie Mairesse;Isabelle Mergault;Danièle Evenou;Confirmé;Das Trio Zidi-Richard-Birkin tourte bereits zusammen in « The Mustard Rises to Me », das ein Jahr zuvor veröffentlicht wurde.;
21;de;Wie lautet der Vorname von Valentin Duquesnes Vater im Film « La Ch'tite Famille » ?;Josef;André;Bernhard;Sylvain;Expert;In diesem sechsten Spielfilm von Dany Boon wird letzterer von den beiden Schauspielerinnen Line Renaud und Valérie Bonneton begleitet.;https://de.wikipedia.org/wiki/Die_Sch'tis_in_Paris_–_Eine_Familie_auf_Abwegen
22;de;Wer hat die Kartentricks für den Abspann des Films « Le Grand Blond avec une chaussure noire » gemacht ?;Gérard Majax;Garcimore;Louis Comte;Harry Houdini;Expert;Pierre Richard, Jean Carmet, Paul Le Person und Jean Saudray hatten sich bereits in « Alexander dem Seligen » kennengelernt.;https://de.wikipedia.org/wiki/Der_große_Blonde_mit_dem_schwarzen_Schuh
23;de;Welcher Schauspieler hat Pierre Richard seine Berufung in « Ein Verrückter zieht in den Krieg » offenbart ?;Danny Kaye;Ron Moody;Glenn Ford;Alan Arkin;Expert;Der Humor und die Gestik dieses hier entsprechen genau der Burleske, die Pierre Richard interpretieren wollte.;https://de.wikipedia.org/wiki/Danny_Kaye
24;de;Welchen Beruf wird Pierre Richard erlernen, nachdem er zu seiner Mutter nach Paris gekommen ist ?;Physiotherapeut;Rechtsanwalt;Übersetzer;Zahnarzt;Expert;1961, zeitgleich mit seinem Studium der Physiotherapie, begann Pierre Richard bei Antoine Bourseiller am Theater zu spielen.;https://de.wikipedia.org/wiki/Pierre_Richard
25;de;Mit welcher Tänzerin, die Dullin im Kurs kennengelernt hat, wird Pierre Richard zwei Kinder bekommen ?;Danielle Minazzoli;Sophie Michaud;Annabelle Milot;Blanche Spiegel;Expert;Es findet sich unter anderem in « Le Distracted », « Les Malheurs d'Alfred » und « Ich weiß nichts, aber ich werde alles sagen ».;
26;de;Welche 1974 gegründete Produktionsfirma wird er 2013 an Gaumont verkaufen ?;Fideline-Filme;Cerito-Filme;Palastfilme;Parisio-Filme;Expert;Seine einzige Koproduktion ist « Les Compères », wobei die Finanzierung insbesondere mit Gérard Depardieu geteilt wird.;
27;de;Über welche Figur, von der er sagt, dass er sie bewundert, hat er 1987 eine Dokumentation gemacht ?;Che Guevara;Fidel Castro;Leonid Breschnew;Michail Gorbatschow;Expert;Ernesto Rafael Guevara ist ein argentinischer marxistisch-leninistischer Revolutionär sowie ein lateinamerikanischer Politiker.;https://de.wikipedia.org/wiki/Che_Guevara
28;de;Für welchen Fernsehfilm hat er hauptsächlich an den Stränden von Baracoa gedreht ?;« Robinson Crusoe »;« Ohne Familie »;« Interimsagentur »;« Platane »;Expert;2002 kehrt Pierre Richard nach Kuba zurück, wo er für das Fernsehen Robinson Crusoe nach dem Roman von Daniel Defoe spielt.;https://de.wikipedia.org/wiki/Pierre_Richard
29;de;Wie viele Flaschen Wein werden jedes Jahr unter dem Label Château Bel Évêque veröffentlicht ?;80.000;60.000;40.000;20.000;Expert;Seit 1986 ist Pierre Richard auch Landwirt geworden und besitzt heute 50 Hektar Reben.;https://de.wikipedia.org/wiki/Pierre_Richard
30;de;In welchem Land hat der Film « The Fugitives » mehr als 22 Millionen Besucher ?;Sowjetunion;Frankreich;Deutschland;Spanien;Expert;Dies ist Francis Vebers vierter Spielfilm. Es ist auch der vierte und letzte mit Pierre Richard.;https://de.wikipedia.org/wiki/Die_Flüchtigen_(1986)
1;es;¿En qué película se burla Pierre Richard del mundo de la publicidad ?;« Los Distraídos »;« El juguete »;« El cactus »;« Los fugitivos »;Débutant;El edificio de la agencia de publicidad, demolido en 2015, estaba ubicado en el 14 Boulevard de Richelieu en Rueil-Malmaison.;
