1;fr;Quelle carbonade est composée de morceaux de viande mijotés dans une sauce à la bière ?;Flamande;Wallone;Germanique;Bruxelloise;Débutant;Le mot carbonnade est issu du mot charbon car ce plat était mijoté longuement sur les braises de charbon de bois.;https://fr.wikipedia.org/wiki/Carbonade_flamande
26;fr;Quel pot-au-feu flamand est cuisiné à base de queue de boeuf, de lard salé et de légumes ?;Hochepot;Stoemp;Tielle;Frifri;Expert;Le hochepot était anciennement un mets où entraient de la viande, des châtaignes et des navets cuits avec du bouillon.;https://fr.wikipedia.org/wiki/Hochepot
27;fr;Quel filet de hareng mariné est enroulé autour d'un oignon ou d'un cornichon vinaigré ?;Rollmops;Hochepot;Stoemp;Potjevleesch;Expert;Après ouverture de la boîte, les rollmops peuvent être consommés froids, sans les dérouler, ou chauds sur du pain.;https://fr.wikipedia.org/wiki/Rollmops
28;fr;Quelle spécialité est faite de blettes, de fromage blanc de ferme maigre et de beurre ?;Tarte al d'jote;Touffaye;Rombosse;Chassart;Expert;Au début du mois de février de chaque année a lieu dans la ville de Nivelles la remise des labels de qualité (étoiles).;https://fr.wikipedia.org/wiki/Tarte_al_d'jote
29;fr;Dans quel plat des morceaux de viande sont pris dans de la gelée légèrement vinaigrée ?;Potjevleesch;Vergeoise;Oiseau sans tête;Cannibale;Expert;Le potjevleesch est servi avec des frites qui font fondre la gelée, ou de manière traditionnelle avec des pommes dunkerquoises.;https://fr.wikipedia.org/wiki/Potjevleesch
30;fr;Quelle tarte n'est consommée qu'au moment de la célèbre ducasse d'Ath ?;Tarte à masteilles;Tarte au riz;Tarte al d'jote;Tarte à la gomme;Expert;Les ingrédients principaux sont des pains secs, du sucre, du lait, des oeufs, des macarons et des amandes douces et amères.;https://fr.wikipedia.org/wiki/Tarte_à_masteilles
1;en;Which carbonade is made from pieces of meat simmered in a beer sauce ?;Flemish;Walloon;Germanic;From Brussels;Débutant;The word carbonnade comes from the word charcoal because this dish was simmered for a long time on the charcoal embers.;https://en.wikipedia.org/wiki/Carbonade_flamande
2;en;What brioche bread studded with sugar chips is sold across the country ?;Cracker;Croustillon;Gosette;Wonderful;Débutant;In Grammont, the crackers are in the shape of rings and are distributed during the fire and bread festival at the end of winter.;https://en.wikipedia.org/wiki/Craquelin
3;en;Which hot pastry is a classic at Belgian fairs and fairs ?;Croustillon;Caricole;Stoemp;Bird's nest;Débutant;The croustillons are made up of small bites of donut dough cooked in a frying powder sprinkled with icing sugar.;https://en.wikipedia.org/wiki/Oliebol
4;en;In Belgium, which breaded and spicy sausage is often served in chip shops ?;Fricadelle;Gandeuillot;Rosette;Longeole;Débutant;Cooked in oil in a deep fryer or in a pan, the fricadelles are one of the basic ingredients of the machine gun.;https://en.wikipedia.org/wiki/Frikandel
5;en;Which waffle made from fermented yeast dough with cinnamon has pearl sugar ?;Liège waffle;Antwerp waffle;Waffle from Mons;Waffle from Tournai;Débutant;Its origin is concomitant with the marketing of pearl sugar generated from beet sugar from Hesbaye.;
6;en;Which half baguette contains hot meat, fries and sauce ?;Submachine gun;Rosti;Truffade;Frico;Débutant;In France, a similar sandwich is sold under the American name, in the north of France and in Reunion.;https://en.wikipedia.org/wiki/Mitraillette
7;en;Which dish that is very popular in Belgium can be marinated, plain, in cream or garlic ?;Mussels and fries;Koulibiak;Sea urchin;Tielle;Débutant;The portion of mussels of one kilogram per person is often served to each guest in their cooking vessel.;https://en.wikipedia.org/wiki/Moules-frites
8;en;What sweet and salty Belgian dish, often served as a starter, consists of tuna ?;Tuna fishing;Waterzooï;Bouquette;Escavèche;Débutant;It consists of a peach, stuffed with a mixture of tuna and mayonnaise, sometimes garnished with onion and spices.;
9;en;In which gratin are the endives wrapped in slices of ham ?;Chicon-gratin;Sarcive;Croque-monsieur;Stopper;Débutant;The name chicory comes from the term used in the north of France and Belgium to designate endive.;
10;en;Which yeast dough is topped with rice pudding mixed with egg ?;Rice pie;Bouquette;Carmique;Cougnou;Débutant;In some areas, bakers add crushed macaroon to rice pudding which is then covered with another crushed macaroon.;https://en.wikipedia.org/wiki/Rijstevlaai
11;en;Which balls are bathed in a sweet and sour sauce made from onions and brown sugar ?;Liège style;At the Mons;At the athoise;Namur style;Confirmé;This sauce is called rabbit sauce, which does not contain rabbit, but takes its name from Madame Géraldine Lapin.;
12;en;Which extremely hard cookie is made with caramelized honey and flour ?;Couque de Dinant;Nic-nac;Zézette;Cracker;Confirmé;Difficult to eat, the couque de Dinant is probably an avatar of the preparations made for the boatmen of the Meuse.;https://en.wikipedia.org/wiki/Couque_de_Dinant
13;en;Which vinegar-based condiment recipe belongs to the pickle family ?;Piccalilli;Melfor;Vincotto;Myrtus;Confirmé;Belgian piccalilli, also called pickles, is a sauce made from vegetables, vinegar, sugar and mustard.;https://en.wikipedia.org/wiki/Piccalilli
14;en;Which cookie with a grainy texture is traditionally flavored with cinnamon ?;Speculoos;Torta;Kourabie;Acibadem;Confirmé;Speculoos are most often eaten during Advent and more particularly during the feast of Saint Nicolas, December 6.;
15;en;What specialty is made from collard greens, spices and white pork meat ?;Green sausage;Pastrami;Hot;Trulle;Confirmé;Its production is judged each year by the green pudding eaters who grant the best highly sought-after labels.;
16;en;In Belgium, what other name is given to apple turnover ?;Gosette;Pomette;Josette;Cosette;Confirmé;In Belgium, the apple turnover is not made with puff pastry but with pie dough.;
17;en;Which hard-digestible variety of cabbage causes bloating and gas ?;Brussels sprouts;Cavalier cabbage;Head cabbage;Kale;Confirmé;The bitter taste of this vegetable should alert us to its toxicity, but some people do not have the detection gene.;https://en.wikipedia.org/wiki/Brussels_sprout
18;en;Which pastry is eaten during the Saint-Nicolas and Christmas periods ?;Cougnou;Faluche;Speculoos;African;Confirmé;Consumed with a bowl of hot chocolate, this brioche bread often has a shape reminiscent of the swaddled baby Jesus.;https://en.wikipedia.org/wiki/Cougnou
19;en;What stuffed meat roulade is often eaten in French-speaking Belgium ?;Headless bird;Bounarine;Hoosh;Vol-au-vent;Confirmé;Its easy cooking, its flavor and its reasonable cost price make it a common dish, all regions combined.;
20;en;What kind of molasses comes from cooking apple and pear juice ?;Cork syrup;Maple syrup;Battery syrup;Diabolo;Confirmé;These syrups are mainly centralized in the country of Herve, in the northeast of the province of Liège.;
21;en;What unique chicken or fish dish is eaten in a broth bound in cream ?;Waterzooï;Potjevleesch;Hochepot;Carbonade;Expert;In a more advanced version, add half a glass of beer or semi-dry, fruity white wine at the end of the cooking time.;
22;en;Which Malmedy confectionery includes two meringues sealed with whipped cream ?;Kiss;Stupidity;Beanie;Periwinkle;Expert;Malmedy's kiss was invented in the middle of the 19th century by pastry chef Rodolphe Wiertz, originally from Hellenthal.;
23;en;What Belgian specialty consists of a toast topped with American fillet ?;Cannibal;Chivito;Reuben;Wrap;Expert;The cannibal is often served on a plate garnished with vegetables or salad, accompanied by Worcestershire sauce.;
24;en;Which mashed potatoes are mixed with one or more vegetables ?;Stoemp;Ocopa;Bombine;Chupe;Expert;It traditionally accompanies pan-fried blood sausages, roast bacon, country sausages or fried eggs.;https://en.wikipedia.org/wiki/Stoemp
25;en;Which eel preserved in vinegar is typical of the Namur region ?;Escavèche;Pacade;Frifri;Porridge;Expert;The original recipe is based on eel but can also be used with other fish such as trout or pike.;
26;en;What Flemish stew is cooked with oxtail, salted bacon and vegetables ?;Hochepot;Stoemp;Tielle;Frifri;Expert;The hochepot was formerly a dish which included meat, chestnuts and turnips cooked in broth.;https://en.wikipedia.org/wiki/Hochepot
27;en;What marinated herring fillet is wrapped around an onion or pickled pickle ?;Rollmops;Hochepot;Stoemp;Potjevleesch;Expert;After opening the box, the rollmops can be eaten cold, without unrolling them, or hot on bread.;https://en.wikipedia.org/wiki/Rollmops
28;en;Which specialty is made from Swiss chard, lean farm cottage cheese and butter ?;Al d'jote tart;Touffaye;Rombosse;Chassart;Expert;At the beginning of February of each year, the awarding of quality labels (stars) takes place in the town of Nivelles.;https://en.wikipedia.org/wiki/Tarte_al_d'jote
29;en;In which dish are pieces of meat stuck in slightly vinegared jelly ?;Potjevleesch;Vergeoise;Headless bird;Cannibal;Expert;Potjevleesch is served with fries that melt the jelly, or in the traditional way with Dunkirk apples.;https://en.wikipedia.org/wiki/Potjevleesch
30;en;Which pie is not eaten until the famous Ducasse d'Ath ?;Masteilles tart;Rice pie;Al d'jote tart;Gum pie;Expert;The main ingredients are dry breads, sugar, milk, eggs, macaroons, and sweet and bitter almonds.;
1;de;Welche Kohlensäure wird aus in Biersauce geschmorten Fleischstücken hergestellt ?;Flämisch;Wallonisch;Germanisch;Aus Brüssel;Débutant;Das Wort Carbonnade kommt vom Wort Holzkohle, weil dieses Gericht lange Zeit auf der Holzkohleglut gegart wurde.;https://de.wikipedia.org/wiki/Flämische_Karbonade
2;de;Welches Brioche-Brot mit Zuckerstückchen wird im ganzen Land verkauft ?;Cracker;Croustillon;Gosette;Wunderbar;Débutant;In Grammont haben die Cracker die Form von Ringen und werden während des Feuer- und Brotfestes am Ende des Winters verteilt.;
3;de;Welches heiße Gebäck ist ein Klassiker auf belgischen Messen und Jahrmärkten ?;Croustillon;Karicole;Stoemp;Vogelnest;Débutant;Die Croustillons bestehen aus kleinen Stücken Donutteig, die in einem mit Puderzucker bestreuten Bratpulver gekocht werden.;https://de.wikipedia.org/wiki/Oliebol
4;de;Welche panierte und würzige Wurst wird in Belgien oft in Pommesbuden serviert ?;Frikadelle;Gandeuillot;Rosette;Longeole;Débutant;In einer Fritteuse oder in einer Pfanne in Öl gegart, sind die Frikadellen eine der Grundzutaten des Maschinengewehrs.;https://de.wikipedia.org/wiki/Frikandel
5;de;Welche Waffel aus fermentiertem Hefeteig mit Zimt hat Perlzucker ?;Lütticher Waffel;Antwerpener Waffel;Waffel von Mons;Waffel aus Tournai;Débutant;Sein Ursprung geht einher mit der Vermarktung von Perlzucker, der aus Rübenzucker aus Hesbaye gewonnen wird.;
6;de;Welches halbe Baguette enthält heißes Fleisch, Pommes und Sauce ?;Maschinenpistole;Rosti;Trüffel;Frico;Débutant;In Frankreich wird ein ähnliches Sandwich unter dem amerikanischen Namen verkauft, in Nordfrankreich und auf Réunion.;https://de.wikipedia.org/wiki/Mitraillette
7;de;Welches Gericht, das in Belgien sehr beliebt ist, kann mariniert werden, pur, in Sahne oder Knoblauch ?;Miesmuscheln und Pommes;Koulibiak;Seeigel;Tielle;Débutant;Die Portion Muscheln von einem Kilogramm pro Person wird oft jedem Gast in seinem Kochgefäß serviert.;https://de.wikipedia.org/wiki/Moules-frites
8;de;Welches süße und salzige belgische Gericht, das oft als Vorspeise serviert wird, besteht aus Thunfisch ?;Thunfischfang;Wasserzooï;Blumenstrauß;Escavèche;Débutant;Es besteht aus einem Pfirsich, gefüllt mit einer Mischung aus Thunfisch und Mayonnaise, manchmal garniert mit Zwiebeln und Gewürzen.;
9;de;In welchem Gratin sind die Endivien in Schinkenscheiben gewickelt ?;Chicon-Gratin;Sarziv;Croque-monsieur;Stopper;Débutant;Der Name Chicorée leitet sich von dem in Nordfrankreich und Belgien verwendeten Begriff für Endivie ab.;
10;de;Welcher Hefeteig wird mit Milchreis belegt, der mit Ei vermischt ist ?;Reiskuchen;Blumenstrauß;Carmique;Cougnou;Débutant;In einigen Gegenden fügen Bäcker zerkleinerte Makronen zu Milchreis hinzu, der dann mit einer anderen zerkleinerten Makrone bedeckt wird.;https://de.wikipedia.org/wiki/Fladen_(Gericht)
11;de;Welche Kugeln werden in einer süß-sauren Soße aus Zwiebeln und braunem Zucker gebadet ?;Lütticher Stil;Am Mons;Bei der athoise;Namur-Stil;Confirmé;Diese Sauce heißt Kaninchensauce, die kein Kaninchen enthält, aber ihren Namen von Madame Géraldine Lapin hat.;
12;de;Welcher extrem harte Keks wird aus karamellisiertem Honig und Mehl hergestellt ?;Couque de Dinant;Nic-nac;Zézette;Cracker;Confirmé;Die Couque de Dinant ist schwer zu essen und wahrscheinlich ein Avatar der Vorbereitungen für die Schiffer der Maas.;
13;de;Welches Gewürzrezept auf Essigbasis gehört zur Familie der Gurken ?;Piccalillien;Melfor;Vincotto;Myrtus;Confirmé;Belgische Piccalilli, auch Pickles genannt, ist eine Sauce aus Gemüse, Essig, Zucker und Senf.;https://de.wikipedia.org/wiki/Piccalilli-Sauce
14;de;Welcher Keks mit körniger Textur wird traditionell mit Zimt gewürzt ?;Spekulatius;Torta;Kourabie;Acibadem;Confirmé;Spekulatius werden am häufigsten in der Adventszeit und insbesondere während des Nikolausfestes am 6. Dezember gegessen.;
15;de;Welche Spezialität wird aus Grünkohl, Gewürzen und weißem Schweinefleisch hergestellt ?;Grüne Wurst;Pastrami;Heiß;Trulle;Confirmé;Seine Produktion wird jedes Jahr von den Pudding-Essern bewertet, die die besten und begehrtesten Labels vergeben.;
16;de;Wie wird in Belgien der Apfelumsatz anders bezeichnet ?;Gosette;Pomette;Josette;Cosette;Confirmé;In Belgien wird der Apfelumsatz nicht mit Blätterteig, sondern mit Tortenteig gemacht.;https://de.wikipedia.org/wiki/Appelflap
17;de;Welche schwer verdauliche Kohlsorte verursacht Blähungen und Blähungen ?;Rosenkohl;Kavalierkraut;Kopfkohl;Grünkohl;Confirmé;Der bittere Geschmack dieses Gemüses sollte uns auf seine Toxizität aufmerksam machen, aber manche Menschen haben nicht das Erkennungsgen.;https://de.wikipedia.org/wiki/Rosenkohl
18;de;Welches Gebäck wird während der Saint-Nicolas- und Weihnachtszeit gegessen ?;Cougnou;Faluche;Spekulatius;Afrikaner;Confirmé;Mit einer Schüssel heißer Schokolade verzehrt, hat dieses Brioche-Brot oft eine Form, die an das gewickelte Jesuskind erinnert.;
19;de;Welche gefüllte Fleischroulade wird im französischsprachigen Belgien oft gegessen ?;Kopfloser Vogel;Bounarine;Husch;Vol-au-vent;Confirmé;Seine einfache Zubereitung, sein Geschmack und sein angemessener Selbstkostenpreis machen es zu einem gemeinsamen Gericht, das alle Regionen vereint.;
20;de;Welche Melasse entsteht beim Kochen von Apfel- und Birnensaft ?;Korksirup;Ahornsirup;Batteriesirup;Diabolo;Confirmé;Diese Sirupe werden hauptsächlich im Land Herve, im Nordosten der Provinz Lüttich, zentralisiert.;
21;de;Welches einzigartige Hühnchen- oder Fischgericht wird in einer in Sahne gebundenen Brühe gegessen ?;Wasserzooï;Potjevleesch;Hochepot;Kohlensäure;Expert;In einer fortgeschritteneren Variante am Ende der Garzeit ein halbes Glas Bier oder halbtrockenen, fruchtigen Weißwein dazugeben.;
22;de;Welche Malmedy-Süßwaren enthalten zwei mit Schlagsahne versiegelte Baisers ?;Kuss;Dummheit;Mütze;Immergrün;Expert;Der Malmedy-Kuss wurde Mitte des 19. Jahrhunderts von dem aus Hellenthal stammenden Konditor Rodolphe Wiertz erfunden.;
23;de;Welche belgische Spezialität besteht aus einem Toast mit amerikanischem Filet ?;Kannibale;Chivito;Ruben;Wickeln;Expert;Der Kannibale wird oft auf einem mit Gemüse oder Salat garnierten Teller serviert, begleitet von Worcestershire-Sauce.;
24;de;Welche Kartoffelpüree werden mit einem oder mehreren Gemüsesorten vermischt ?;Stoemp;Ocopa;Bombe;Chupe;Expert;Er passt traditionell zu Bratwürsten, gebratenem Speck, Landwürsten oder Spiegeleiern.;
25;de;Welcher in Essig eingelegte Aal ist typisch für die Region Namur ?;Escavèche;Pakade;Frifri;Haferbrei;Expert;Das Originalrezept basiert auf Aal, kann aber auch mit anderen Fischen wie Forelle oder Hecht verwendet werden.;
26;de;Welcher flämische Eintopf wird mit Ochsenschwanz, gesalzenem Speck und Gemüse gekocht ?;Hochepot;Stoemp;Tielle;Frifri;Expert;Der Hochepot war früher ein Gericht, das Fleisch, Kastanien und Rüben in Brühe zubereitete.;
27;de;Welches marinierte Heringsfilet wird um eine Zwiebel oder eingelegte Gurke gewickelt ?;Rollmops;Hochepot;Stoemp;Potjevleesch;Expert;Nach dem Öffnen der Box können die Rollmops kalt, ohne sie aufzurollen, oder heiß auf Brot gegessen werden.;https://de.wikipedia.org/wiki/Rollmops
28;de;Welche Spezialität wird aus Mangold, magerem Bauernkäse und Butter hergestellt ?;Al-d'jote-Torte;Touffaye;Rombosse;Chassart;Expert;Anfang Februar jeden Jahres findet in der Stadt Nivelles die Verleihung der Gütesiegel (Sterne) statt.;
29;de;In welchem Gericht stecken Fleischstücke in leicht angesäuertem Gelee ?;Potjevleesch;Vergeoise;Kopfloser Vogel;Kannibale;Expert;Potjevleesch wird mit Pommes Frites serviert, die das Gelee schmelzen, oder auf traditionelle Weise mit Dünkirchen-Äpfeln.;
30;de;Welche Torte wird erst bei der berühmten Ducasse d'Ath gegessen ?;Masteilles-Torte;Reiskuchen;Al-d'jote-Torte;Gummikuchen;Expert;Die Hauptzutaten sind trockenes Brot, Zucker, Milch, Eier, Makronen sowie süße und bittere Mandeln.;
1;es;¿Qué carbonade se hace con trozos de carne hervidos a fuego lento en una salsa de cerveza ?;Flamenco;Valonia;Germánico;Desde Bruselas;Débutant;La palabra carbonnade proviene de la palabra carbón porque este plato se cocinó a fuego lento durante mucho tiempo sobre las brasas del carbón.;https://es.wikipedia.org/wiki/Carbonade
2;es;¿Qué pan brioche salpicado de chips de azúcar se vende en todo el país ?;Cracker;Croustillon;Gosette;Maravilloso;Débutant;En Grammont, las galletas tienen forma de anillos y se distribuyen durante el festival del fuego y el pan al final del invierno.;
3;es;¿Qué pastelería caliente es un clásico en las ferias y ferias belgas ?;Croustillon;Caricole;Stoemp;Nido de pájaro;Débutant;Los croustillons se componen de pequeños bocados de masa de rosquilla cocida en un polvo para freír espolvoreado con azúcar glas.;https://es.wikipedia.org/wiki/Oliebollen
4;es;En Bélgica, ¿qué salchicha empanizada y picante se sirve a menudo en las tiendas de patatas fritas ?;Fricadelle;Gandeuillot;Rosette;Longeole;Débutant;Cocidas en aceite en una freidora o en una sartén, las fricadelles son uno de los ingredientes básicos de la ametralladora.;https://es.wikipedia.org/wiki/Frikandel
5;es;¿Qué gofre elaborado con masa de levadura fermentada con canela tiene azúcar perlado ?;Gofre de Lieja;Gofre de Amberes;Gofre de Mons;Gofre de Tournai;Débutant;Su origen es concomitante con la comercialización del azúcar perlado generado a partir del azúcar de remolacha de Hesbaye.;
6;es;¿Qué media baguette contiene carne picante, patatas fritas y salsa ?;Metralleta;Rosti;Truffade;Frico;Débutant;En Francia, un sándwich similar se vende bajo el nombre americano, en el norte de Francia y en Reunión.;https://es.wikipedia.org/wiki/Mitraillette
7;es;¿Qué plato que es muy popular en Bélgica puede ser adobado, simple, en crema o con ajo ?;Mejillones y patatas fritas;Koulibiak;Erizo de mar;Tielle;Débutant;La porción de mejillones de un kilogramo por persona a menudo se sirve a cada invitado en su recipiente de cocción.;https://es.wikipedia.org/wiki/Moules-frites
8;es;¿Qué plato belga dulce y salado, que a menudo se sirve como entrante, consiste en atún ?;Pesca de atún;Waterzooï;Bouquette;Escavèche;Débutant;Consiste en un melocotón, relleno con una mezcla de atún y mayonesa, a veces aderezado con cebolla y especias.;
9;es;¿En qué gratinados se envuelven las endivias en lonchas de jamón ?;Chicon gratinado;Sarcive;Croque-monsieur;Tapón;Débutant;El nombre achicoria proviene del término utilizado en el norte de Francia y Bélgica para designar la endibia.;
10;es;¿Qué masa de levadura se cubre con arroz con leche mezclado con huevo ?;Pastel de arroz;Bouquette;Carmique;Cougnou;Débutant;En algunas áreas, los panaderos agregan macarrones triturados al arroz con leche, que luego se cubre con otro macarrón triturado.;https://es.wikipedia.org/wiki/Tarta_de_arroz
11;es;¿Qué bolas se bañan en una salsa agridulce a base de cebolla y azúcar morena ?;Estilo de Lieja;En el Mons;En el athoise;Estilo Namur;Confirmé;Esta salsa se llama salsa de conejo, que no contiene conejo, pero toma su nombre de Madame Géraldine Lapin.;
12;es;¿Qué galleta extremadamente dura está hecha con miel y harina caramelizadas ?;Couque de Dinant;Nic-nac;Zézette;Cracker;Confirmé;Difícil de comer, el couque de Dinant es probablemente un avatar de los preparativos hechos para los barqueros del Mosa.;https://es.wikipedia.org/wiki/Couque_de_Dinant
13;es;¿Qué receta de condimentos a base de vinagre pertenece a la familia de los pepinillos ?;Piccalilli;Melfor;Vincotto;Myrtus;Confirmé;El piccalilli belga, también llamado encurtido, es una salsa hecha a base de verduras, vinagre, azúcar y mostaza.;https://es.wikipedia.org/wiki/Piccalilli
14;es;¿Qué galleta de textura granulada se aromatiza tradicionalmente con canela ?;Speculoos;Torta;Kourabie;Acibadem;Confirmé;Los speculoos se comen con mayor frecuencia durante el Adviento y más particularmente durante la fiesta de San Nicolás, el 6 de diciembre.;
