1;fr;Quelle mer fermée alimentée par la Volga est le plus grand lac du monde ?;Mer Caspienne;Mer Égée;Mer Noire;Mer Adriatique;Débutant;Avec une superficie de 371 000 km2, plus vaste que l'Allemagne, elle est la plus grande des masses d'eau enclavées du monde.;https://fr.wikipedia.org/wiki/Mer_Caspienne
12;fr;Baigne la province de l'Ontario, quel est le plus vaste lac d'eau douce au monde ?;Supérieur;Michigan;Ontario;Érié;Confirmé;Il baigne la province de l'Ontario (Canada) au nord, et les États du Minnesota, du Wisconsin et du Michigan (États-Unis) au sud.;https://fr.wikipedia.org/wiki/Lac_Supérieur
13;fr;Quel lac de la province du Manitoba est tributaire de la baie d'Hudson ?;Winnipeg;Victoria;Volta;Albert;Confirmé;Sixième lac d'eau douce au Canada, plus grand que le lac Ontario, le lac Winnipeg est peu profond avec 18 mètres maximum.;https://fr.wikipedia.org/wiki/Lac_Winnipeg
14;fr;Quel est le plus grand des lacs subglaciaires de l'Antarctique ?;Vostok;Burton;Vida;Sovetskaïa;Confirmé;La surface de ce lac d'eau douce est à 4 000 m en dessous de la surface de la glace et 500 m en dessous du niveau de la mer.;https://fr.wikipedia.org/wiki/Lac_Vostok
15;fr;Dans quel lac d'Amérique centrale peut-on trouver des requins bouledogues ?;Nicaragua;Ladoga;Titicaca;Onega;Confirmé;En effet, les requins bouledogues possèdent la caractéristique unique chez les requins de s'acclimater aux eaux hyposalines.;https://fr.wikipedia.org/wiki/Lac_Nicaragua
16;fr;Quel lac artificiel est traversé par le méridien de Greenwich ?;Volta;Smallwood;Supérieur;Huron;Confirmé;Réservoir d'eau douce sur le fleuve Volta au Ghana en Afrique, le lac Volta est le plus grand lac artificiel au monde.;https://fr.wikipedia.org/wiki/Lac_Volta
17;fr;Quel lac a constitué autrefois la frontière nord-ouest de l'empire chinois ?;Balkhach;Jasybay;Chagan;Alakol;Confirmé;Le lac Balkhach est gravement menacé par une pollution sévère causée par plusieurs complexes industriels installés sur ses rives.;https://fr.wikipedia.org/wiki/Lac_Balkhach
18;fr;Quel lac a fourni le seul accès à Leningrad durant le siège de 1941 à 1944 ?;Ladoga;Toulos;Kasplia;Brosno;Confirmé;Les marchandises étaient transportées vers Léningrad par camions circulant sur des routes d'hiver sur le lac gelé.;https://fr.wikipedia.org/wiki/Lac_Ladoga
19;fr;Quel lac du Venezuela, considéré comme tel, est en fait une baie ?;Maracaibo;Guri;Valencia;Toulos;Confirmé;Considéré comme le plus grand lac de l'Amérique du Sud, le lac Maracaibo possède une profondeur maximale de 60 mètres.;https://fr.wikipedia.org/wiki/Lac_Maracaibo
20;fr;Quel lac fut reconnu en tant que réserve de biosphère par l'Unesco en 1997 ?;Tonlé Sap;Loum;Sap;Bati;Confirmé;Le lac est situé en plein centre du Cambodge, avec une orientation nord-ouest sud-est, proposant le site historique d'Angkor au nord.;https://fr.wikipedia.org/wiki/Tonlé_Sap
21;fr;Quel lac de Russie est le second lac d'Europe par son étendue ?;Onega;Tcheko;Baount;Abraou;Expert;Le lac Onega contient 1 369 îles et îlots, la plus connue étant Kiji, renommée pour son enclos paroissial en bois (Pogost de Kiji).;https://fr.wikipedia.org/wiki/Lac_Onega
22;fr;Quel lac de Zambie est peuplé de crocodiles dangereux pour les pêcheurs ?;Bangwelo;Kabwe;Moero;Mbali;Expert;David Livingstone fut le premier Européen à voir le lac lors de ses explorations et mourut en 1873 non loin de ce dernier.;https://fr.wikipedia.org/wiki/Lac_Bangwelo
23;fr;Sur les rives de quel lac trouvait-on la ville minière d'Uranium City ?;Athabasca;Bistcho;Moraine;Beauvert;Expert;Bien que stoppée vers les années 1980, les conséquences de l'industrie minière sont une contamination de la rive nord.;https://fr.wikipedia.org/wiki/Lac_Athabasca
24;fr;Quel réservoir du Canada est composé de 88 digues de 36 mètres de haut ?;Smallwood;Nechako;Williston;Abraham;Expert;Construit pour maîtriser les eaux du fleuve Churchill, le réservoir Smallwood possède une superficie de 6 527 km2.;https://fr.wikipedia.org/wiki/Réservoir_Smallwood
25;fr;Quel lac est aussi connu sous le nom de lac du Caribou ?;Reindeer;Nueltin;Molson;Falcon;Expert;Au sud du lac se trouve la baie profonde, baie circulaire de 13 km de diamètre vestige d'un impact de météorite de 100 millions d'années.;https://fr.wikipedia.org/wiki/Lac_Reindeer
26;fr;Quel lac renfermant des perches du Nil est parfois surnommé la Mer de Jade ?;Turkana;Chamo;Chew Bahir;Alemaya;Expert;Il contenait autrefois la plus importante population africaine de crocodiles du Nil : la seule île centrale en abritait 14 000.;https://fr.wikipedia.org/wiki/Lac_Turkana
27;fr;Quel est le plus grand lac de Suède en superficie et en volume ?;Vänern;Mälar;Fryken;Runn;Expert;C'est au bord du lac qu'eut lieu la bataille de Vänern durant laquelle le roi Ohthere de Suède décéda au profit de son frère Onela.;https://fr.wikipedia.org/wiki/Vänern
28;fr;Quel réservoir était, lors de son inauguration en 1961, le plus grand au monde ?;Bratsk;Kizir;Velmo;Angara;Expert;Le réservoir de Bratsk s'étend sur une longueur de plus de 500 km et atteint une profondeur maximale de 150 m.;https://fr.wikipedia.org/wiki/Réservoir_de_Bratsk
29;fr;Quel grand lac artificiel est partagé par la Zambie et le Zimbabwe ?;Kariba;Malombe;Azibo;Kwando;Expert;Il est né avec la construction du barrage de Kariba, conçu par l'ingénieur français André Coyne et réalisé entre 1955 et 1959.;https://fr.wikipedia.org/wiki/Lac_Kariba
30;fr;Quel lac riche en poissons était anciennement appelé le lac Mobutu Sese Seko ?;Albert;Édouard;Charles;André;Expert;Le lac Albert se trouve au centre du continent africain, à la frontière entre l'Ouganda et la République démocratique du Congo.;https://fr.wikipedia.org/wiki/Lac_Albert
1;en;Which closed sea fed by the Volga is the largest lake in the world ?;Caspian Sea;Aegean Sea;Black Sea;Adriatic Sea;Débutant;With an area of 371,000 km2, larger than Germany, it is the largest landlocked water body in the world.;https://en.wikipedia.org/wiki/Caspian_Sea
2;en;Which lake is separated from Lake Michigan by the Strait of Mackinac ?;Huron;Victoria;Winnipeg;Erie;Débutant;Like the other Great Lakes, Lake Huron was formed by melting ice during the retreat of continental glaciers.;https://en.wikipedia.org/wiki/Lake_Huron
3;en;Which is the largest of the Great Lakes in North America ?;Superior;Huron;michigan;Ontario;Débutant;Straddling the United States and Canada, its area of 82,350 km2 makes it the largest freshwater lake in the world.;
4;en;Which lake, discovered by a Briton, is the largest in Africa ?;Victoria;Kyoto;Edward;Kivu;Débutant;The lake owes its name to the British explorer Speke who reached it in 1858 and named it in honor of Queen Victoria.;https://en.wikipedia.org/wiki/Lake_Victoria
5;en;Which lake in Africa is the longest freshwater lake in the world ?;Tanganyika;Kivu;Malawi;Victoria;Débutant;The location of the lake makes it a place of remarkable tectonic activity, due to the total depth of the fault at this location.;https://en.wikipedia.org/wiki/Lake_Tanganyika
6;en;Which sacred lake is sometimes called the Pearl of Siberia ?;Baikal;llama;khanka;keta;Débutant;Living mainly from fishing, fifty thousand people gravitate near the lake in difficult conditions where the soils are poor.;
7;en;The shores of which lake are shared between Malawi, Mozambique and Tanzania ?;Malawi;Kariba;Malombe;Kivu;Débutant;Third African lake by size, Lake Malawi ranks fifth in the ranking of the world's great lakes by volume.;https://en.wikipedia.org/wiki/Lake_Malawi
8;en;Which lake in the Andes is crossed by Bolivia and Peru ?;titicaca;poop;Uru Uru;Colorado;Débutant;3,812 meters high, it is by Lake Titicaca that the Aymara culture was born before colonization and Christianization.;https://en.wikipedia.org/wiki/Lake_Titicaca
9;en;Which lake in Africa is the largest man-made lake in the world ?;Volta;ladoga;Winnipeg;Victoria;Débutant;A dam built in 1965 produces hydroelectric power (912 MW) and is also important for local transport.;https://en.wikipedia.org/wiki/Lake_Volta
10;en;What is the largest salt lake in Australia and Oceania ?;eyre;Callabona;torrents;Alexandra;Débutant;Lake Eyre is also Australia's lowest point at approximately 13 meters below sea level.;https://en.wikipedia.org/wiki/Lake_Eyre
11;en;Which lake is directly cited as responsible for the erosion of the Nile delta ?;Nasser;albert;Sudden;tan;Confirmé;Lake Nasser is a reservoir of 162 billion cubic meters (162 km3) of water in the middle of the Upper Egyptian desert.;https://en.wikipedia.org/wiki/Lake_Nasser
12;en;Bathes the province of Ontario, which is the largest freshwater lake in the world ?;Superior;michigan;Ontario;Erie;Confirmé;It bathes the province of Ontario (Canada) to the north, and the states of Minnesota, Wisconsin and Michigan (United States) to the south.;
13;en;Which lake in the province of Manitoba is a tributary of Hudson Bay ?;Winnipeg;Victoria;Volta;albert;Confirmé;Sixth largest freshwater lake in Canada, larger than Lake Ontario, Lake Winnipeg is shallow with a maximum depth of 18 meters.;https://en.wikipedia.org/wiki/Lake_Winnipeg
14;en;What is the largest of Antarctica's subglacial lakes ?;Vostok;Burtons;Vida;Sovetskaya;Confirmé;The surface of this freshwater lake is 4,000 m below the ice surface and 500 m below sea level.;https://en.wikipedia.org/wiki/Lake_Vostok
15;en;In which Central American lake can bull sharks be found ?;nicaragua;ladoga;titicaca;Onega;Confirmé;Indeed, bulldog sharks have the unique characteristic among sharks of acclimatizing to hyposaline waters.;https://en.wikipedia.org/wiki/Lake_Nicaragua
16;en;Which man-made lake is crossed by the Greenwich meridian ?;Volta;Smallwood;Superior;Huron;Confirmé;A freshwater reservoir on the Volta River in Ghana in Africa, Lake Volta is the largest man-made lake in the world.;https://en.wikipedia.org/wiki/Lake_Volta
17;en;Which lake once formed the northwestern border of the Chinese Empire ?;Balkhash;jasybay;chagan;alkol;Confirmé;Lake Balkhash is seriously threatened by severe pollution caused by several industrial complexes located on its shores.;https://en.wikipedia.org/wiki/Lake_Balkhash
18;en;Which lake provided the only access to Leningrad during the siege of 1941-1944 ?;ladoga;Toulouse;Kasplia;brosno;Confirmé;Goods were transported to Leningrad by trucks traveling on winter roads over the frozen lake.;https://en.wikipedia.org/wiki/Lake_Ladoga
19;en;Which lake in Venezuela, considered as such, is in fact a bay ?;Maracaibo;guri;València;Toulouse;Confirmé;Considered the largest lake in South America, Lake Maracaibo has a maximum depth of 60 meters.;https://en.wikipedia.org/wiki/Lake_Maracaibo
20;en;Which lake was recognized as a biosphere reserve by Unesco in 1997 ?;Tonle Sap;Loum;SAP;building;Confirmé;The lake is located in the very center of Cambodia, with a northwest-southeast orientation, offering the historical site of Angkor to the north.;
21;en;Which lake in Russia is the second largest lake in Europe ?;Onega;Cheko;baount;Abraou;Expert;Lake Onega contains 1,369 islands and islets, the best known being Kiji, renowned for its wooden churchyard (Pogost de Kiji).;https://en.wikipedia.org/wiki/Lake_Onega
22;en;Which lake in Zambia is populated by crocodiles that are dangerous for anglers ?;bangwelo;kawe;moero;mbali;Expert;David Livingstone was the first European to see the lake during his explorations and died in 1873 not far from it.;https://en.wikipedia.org/wiki/Lake_Bangweulu
23;en;On the shores of which lake was the mining town of Uranium City ?;Athabasca;Bischo;moraine;Beauvert;Expert;Although stopped around the 1980s, the consequences of the mining industry are a contamination of the north shore.;https://en.wikipedia.org/wiki/Lake_Athabasca
24;en;Which reservoir in Canada is made up of 88 dykes 36 meters high ?;Smallwood;nechako;Williston;Abraham;Expert;Built to control the waters of the Churchill River, the Smallwood Reservoir has an area of 6,527 km2.;
25;en;Which lake is also known as Lac du Caribou ?;reindeer;Nueltine;Molson;Falcon;Expert;To the south of the lake is the Deep Bay, a circular bay 13 km in diameter left over from a 100 million year old meteorite impact.;https://en.wikipedia.org/wiki/Reindeer_Lake
26;en;Which Nile perch lake is sometimes called the Jade Sea ?;turkana;chamo;Chew Bahir;alemaya;Expert;It once contained Africa's largest population of Nile crocodiles : the central island alone was home to 14,000.;https://en.wikipedia.org/wiki/Lake_Turkana
27;en;What is the largest lake in Sweden by area and volume ?;vanern;Malar;friken;Run;Expert;It was by the lake that the battle of Vänern took place during which King Ohthere of Sweden died in favor of his brother Onela.;
28;en;Which reservoir was, when it was inaugurated in 1961, the largest in the world ?;Bratsky;Kizir;Velo;angara;Expert;The Bratsk Reservoir extends over a length of more than 500 km and reaches a maximum depth of 150 m.;
29;en;What large man-made lake is shared by Zambia and Zimbabwe ?;Kariba;Malombe;Azibo;kwando;Expert;It was born with the construction of the Kariba dam, designed by the French engineer André Coyne and carried out between 1955 and 1959.;https://en.wikipedia.org/wiki/Lake_Kariba
30;en;Which fish-rich lake was formerly called Lake Mobutu Sese Seko ?;albert;Edward;Charles;Andrew;Expert;Lake Albert is located in the center of the African continent, on the border between Uganda and the Democratic Republic of Congo.;https://en.wikipedia.org/wiki/Lake_Albert_(Africa)
1;de;Welches geschlossene Meer, das von der Wolga gespeist wird, ist der größte See der Welt ?;Kaspisches Meer;Ägäis;Schwarzes Meer;Adriatisches Meer;Débutant;Mit einer Fläche von 371.000 km2, größer als Deutschland, ist es das größte Binnengewässer der Welt.;https://de.wikipedia.org/wiki/Kaspisches_Meer
2;de;Welcher See wird durch die Straße von Mackinac vom Lake Michigan getrennt ?;Huron;Viktoria;Winnipeg;Erie;Débutant;Wie die anderen Großen Seen entstand auch der Huronsee durch schmelzendes Eis während des Rückzugs kontinentaler Gletscher.;https://de.wikipedia.org/wiki/Huronsee
3;de;Welcher ist der größte der Großen Seen in Nordamerika ?;Überlegen;Huron;Michigan;Ontario;Débutant;Er erstreckt sich über die Vereinigten Staaten und Kanada und ist mit seiner Fläche von 82.350 km2 der größte Süßwassersee der Welt.;
4;de;Welcher von einem Briten entdeckte See ist der größte Afrikas ?;Viktoria;Ky ?to;Eduard;Kiwu;Débutant;Der See verdankt seinen Namen dem britischen Entdecker Speke, der ihn 1858 erreichte und zu Ehren von Königin Victoria benannte.;https://de.wikipedia.org/wiki/Victoriasee
5;de;Welcher See in Afrika ist der längste Süßwassersee der Welt ?;Tanganjika;Kiwu;Malawi;Viktoria;Débutant;Die Lage des Sees macht ihn aufgrund der Gesamttiefe der Verwerfung an diesem Ort zu einem Ort bemerkenswerter tektonischer Aktivität.;https://de.wikipedia.org/wiki/Tanganjikasee
6;de;Welcher heilige See wird manchmal als Perle Sibiriens bezeichnet ?;Baikalsee;Lama;Chanka;Keta;Débutant;Fünfzigtausend Menschen, die hauptsächlich vom Fischfang leben, leben in der Nähe des Sees unter schwierigen Bedingungen, wo die Böden schlecht sind.;
7;de;Die Ufer welchen Sees teilen sich Malawi, Mosambik und Tansania ?;Malawi;Kariba;Malombe;Kiwu;Débutant;Als dritter afrikanischer See nach Größe belegt der Malawi-See den fünften Platz in der Rangliste der großen Seen der Welt nach Volumen.;https://de.wikipedia.org/wiki/Malawisee
8;de;Welcher See in den Anden wird von Bolivien und Peru überquert ?;Titicacasee;kacken;Uru Uru;Colorado;Débutant;3.812 Meter hoch, am Titicacasee wurde die Aymara-Kultur vor der Kolonialisierung und Christianisierung geboren.;https://de.wikipedia.org/wiki/Titicacasee
9;de;Welcher See in Afrika ist der größte künstliche See der Welt ?;Volta;ladoga;Winnipeg;Viktoria;Débutant;Ein 1965 errichteter Damm produziert Strom aus Wasserkraft (912 MW) und ist auch für den Nahverkehr wichtig.;https://de.wikipedia.org/wiki/Volta-Stausee
10;de;Was ist der größte Salzsee in Australien und Ozeanien ?;Auge;Callabona;Ströme;Alexandra;Débutant;Lake Eyre ist mit etwa 13 Metern unter dem Meeresspiegel auch der niedrigste Punkt Australiens.;https://de.wikipedia.org/wiki/Lake_Eyre
11;de;Welcher See wird direkt als verantwortlich für die Erosion des Nildeltas genannt ?;Nasser;Albert;Plötzlich;braun;Confirmé;Der Nassersee ist ein Reservoir von 162 Milliarden Kubikmetern (162 km3) Wasser inmitten der oberägyptischen Wüste.;https://de.wikipedia.org/wiki/Nassersee
12;de;Badet die Provinz Ontario den größten Süßwassersee der Welt ?;Überlegen;Michigan;Ontario;Erie;Confirmé;Es umspült die Provinz Ontario (Kanada) im Norden und die Bundesstaaten Minnesota, Wisconsin und Michigan (USA) im Süden.;
13;de;Welcher See in der Provinz Manitoba ist ein Nebenfluss der Hudson Bay ?;Winnipeg;Viktoria;Volta;Albert;Confirmé;Der sechstgrößte Süßwassersee in Kanada, größer als der Ontariosee, ist der Lake Winnipeg mit einer maximalen Tiefe von 18 Metern seicht.;https://de.wikipedia.org/wiki/Winnipegsee
14;de;Was ist der größte der subglazialen Seen der Antarktis ?;Wostok;Burtons;Vida;Sowjetskaja;Confirmé;Die Oberfläche dieses Süßwassersees liegt 4.000 m unter der Eisoberfläche und 500 m unter dem Meeresspiegel.;https://de.wikipedia.org/wiki/Wostoksee
15;de;In welchem zentralamerikanischen See kommen Bullenhaie vor ?;Nicaragua;ladoga;Titicacasee;Onega;Confirmé;Tatsächlich haben Bulldoggenhaie die einzigartige Eigenschaft unter den Haien, sich an hyposalzhaltiges Wasser zu gewöhnen.;https://de.wikipedia.org/wiki/Nicaraguasee
16;de;Welcher künstliche See wird vom Meridian von Greenwich durchquert ?;Volta;Kleinholz;Überlegen;Huron;Confirmé;Der Voltasee ist ein Süßwasserreservoir am Volta-Fluss in Ghana in Afrika und der größte künstliche See der Welt.;https://de.wikipedia.org/wiki/Volta-Stausee
17;de;Welcher See bildete einst die nordwestliche Grenze des chinesischen Reiches ?;Balchasch;jasybay;chagan;Alkohol;Confirmé;Der Balkhash-See ist ernsthaft durch die starke Verschmutzung bedroht, die durch mehrere Industriekomplexe an seinen Ufern verursacht wird.;https://de.wikipedia.org/wiki/Balchaschsee
18;de;Welcher See bot während der Belagerung von 1941-1944 den einzigen Zugang nach Leningrad ?;ladoga;Toulouse;Kasplia;Brosno;Confirmé;Waren wurden mit Lastwagen nach Leningrad transportiert, die auf Winterstraßen über den zugefrorenen See fuhren.;https://de.wikipedia.org/wiki/Ladogasee
19;de;Welcher See in Venezuela ist als solcher betrachtet eigentlich eine Bucht ?;Maracaibo;guri;Valencia;Toulouse;Confirmé;Der Maracaibo-See gilt als größter See Südamerikas und hat eine maximale Tiefe von 60 Metern.;https://de.wikipedia.org/wiki/Maracaibo-See
20;de;Welcher See wurde 1997 von der Unesco als Biosphärenreservat anerkannt ?;Tonle Saft;Laut;SAP;Gebäude;Confirmé;Der See liegt im Zentrum von Kambodscha, mit einer Nordwest-Südost-Ausrichtung und bietet im Norden die historische Stätte Angkor.;
21;de;Welcher See in Russland ist der zweitgrößte See Europas ?;Onega;Cheko;Auftrieb;Abrau;Expert;Der Onegasee enthält 1.369 Inseln und Inselchen, die bekannteste ist Kiji, bekannt für seinen hölzernen Kirchhof (Pogost of Kiji).;https://de.wikipedia.org/wiki/Onegasee
22;de;Welcher See in Sambia wird von Krokodilen bevölkert, die für Angler gefährlich sind ?;bangwelo;kawe;moero;mbali;Expert;David Livingstone war der erste Europäer, der den See bei seinen Erkundungen zu Gesicht bekam und starb 1873 nicht weit davon entfernt.;https://de.wikipedia.org/wiki/Bangweulusee
23;de;An den Ufern welchen Sees lag die Bergbaustadt Uranium City ?;Athabaska;Bischof;Moräne;Beauvert;Expert;Obwohl um die 1980er Jahre gestoppt, sind die Folgen der Bergbauindustrie eine Kontamination der Nordküste.;https://de.wikipedia.org/wiki/Athabascasee
24;de;Welcher Stausee in Kanada besteht aus 88 Deichen mit einer Höhe von 36 Metern ?;Kleinholz;Nechako;Williston;Abraham;Expert;Das Smallwood Reservoir wurde gebaut, um das Wasser des Churchill River zu kontrollieren und erstreckt sich über eine Fläche von 6.527 km2.;
25;de;Welcher See ist auch als Lac du Caribou bekannt ?;Rentier;Nueltine;Molson;Falke;Expert;Südlich des Sees liegt die Deep Bay, eine kreisförmige Bucht mit 13 km Durchmesser, die von einem 100 Millionen Jahre alten Meteoriteneinschlag übrig geblieben ist.;https://de.wikipedia.org/wiki/Reindeer_Lake
26;de;Welcher Nilbarschsee wird manchmal Jademeer genannt ?;Turkana;Gämse;Bahir kauen;Alemaja;Expert;Einst beherbergte sie Afrikas größte Population von Nilkrokodilen : Allein auf der zentralen Insel lebten 14 000.;https://de.wikipedia.org/wiki/Turkana-See
27;de;Was ist der größte See Schwedens nach Fläche und Volumen ?;Vanern;Mala;friken;Ausführen;Expert;Am See fand die Schlacht von Vänern statt, in der König Ohthere von Schweden zugunsten seines Bruders Onela starb.;
28;de;Welcher Stausee war bei seiner Einweihung 1961 der größte der Welt ?;Bratsky;Kizir;Geschwindigkeit;Angara;Expert;Der Bratsk-Stausee erstreckt sich über eine Länge von mehr als 500 km und erreicht eine maximale Tiefe von 150 m.;
29;de;Welchen großen künstlichen See teilen sich Sambia und Simbabwe ?;Kariba;Malombe;Azibo;Kwando;Expert;Es wurde mit dem Bau des Kariba-Staudamms geboren, der von dem französischen Ingenieur André Coyne entworfen und zwischen 1955 und 1959 durchgeführt wurde.;
30;de;Welcher fischreiche See hieß früher Lake Mobutu Sese Seko ?;Albert;Eduard;Karl;Andreas;Expert;Der Lake Albert liegt im Zentrum des afrikanischen Kontinents, an der Grenze zwischen Uganda und der Demokratischen Republik Kongo.;https://de.wikipedia.org/wiki/Albertsee
1;es;¿Qué mar cerrado alimentado por el Volga es el lago más grande del mundo ?;Mar Caspio;Mar Egeo;Mar Negro;Mar Adriático;Débutant;Con una superficie de 371.000 km2, más grande que Alemania, es la masa de agua sin salida al mar más grande del mundo.;https://es.wikipedia.org/wiki/Mar_Caspio
2;es;¿Qué lago está separado del lago Michigan por el estrecho de Mackinac ?;hurón;vitoria;Winnipeg;Érie;Débutant;Al igual que los otros Grandes Lagos, el lago Huron se formó por el derretimiento del hielo durante el retroceso de los glaciares continentales.;https://es.wikipedia.org/wiki/Lago_Hurón
3;es;¿Cuál es el mayor de los Grandes Lagos de América del Norte ?;superiores;hurón;michigan;ontario;Débutant;A caballo entre Estados Unidos y Canadá, su superficie de 82.350 km2 lo convierte en el lago de agua dulce más grande del mundo.;
4;es;¿Qué lago, descubierto por un británico, es el más grande de África ?;vitoria;Kioto;Eduardo;Kivu;Débutant;El lago debe su nombre al explorador británico Speke, quien lo alcanzó en 1858 y lo nombró en honor a la reina Victoria.;https://es.wikipedia.org/wiki/Lago_Victoria
5;es;¿Qué lago de África es el lago de agua dulce más largo del mundo ?;Tanganica;Kivu;Malaui;vitoria;Débutant;La ubicación del lago lo convierte en un lugar de notable actividad tectónica, debido a la profundidad total de la falla en este lugar.;https://es.wikipedia.org/wiki/Lago_Tanganica
6;es;¿Qué lago sagrado a veces se llama la Perla de Siberia ?;Baikal;llamas;khanka;keta;Débutant;Viviendo principalmente de la pesca, cincuenta mil personas gravitan cerca del lago en condiciones difíciles donde los suelos son pobres.;
7;es;¿Las orillas de qué lago comparten Malawi, Mozambique y Tanzania ?;Malaui;Kariba;Malombé;Kivu;Débutant;Tercer lago africano por tamaño, el lago Malawi ocupa el quinto lugar en el ranking de los grandes lagos del mundo por volumen.;https://es.wikipedia.org/wiki/Lago_Malaui
8;es;¿Qué lago de los Andes es atravesado por Bolivia y Perú ?;titicaca;caca;uru uru;colorado;Débutant;Con 3.812 metros de altura, es a orillas del lago Titicaca donde nació la cultura aymara antes de la colonización y la cristianización.;https://es.wikipedia.org/wiki/Titicaca
9;es;¿Qué lago en África es el lago artificial más grande del mundo ?;voltaje;ladoga;Winnipeg;vitoria;Débutant;Una represa construida en 1965 produce energía hidroeléctrica (912 MW) y también es importante para el transporte local.;https://es.wikipedia.org/wiki/Lago_Volta
10;es;¿Cuál es el lago salado más grande de Australia y Oceanía ?;eyre;Callabona;torrentes;Alejandra;Débutant;El lago Eyre es también el punto más bajo de Australia a aproximadamente 13 metros bajo el nivel del mar.;https://es.wikipedia.org/wiki/Lago_Eyre
11;es;¿Qué lago se cita directamente como responsable de la erosión del delta del Nilo ?;Nasser;alberto;Repentino;bronceado;Confirmé;El lago Nasser es un embalse de 162 mil millones de metros cúbicos (162 km3) de agua en medio del desierto del Alto Egipto.;https://es.wikipedia.org/wiki/Lago_Nasser
12;es;Baña a la provincia de Ontario, que es el lago de agua dulce más grande del mundo ?;superiores;michigan;ontario;Érie;Confirmé;Baña la provincia de Ontario (Canadá) por el norte, y los estados de Minnesota, Wisconsin y Michigan (Estados Unidos) por el sur.;
13;es;¿Qué lago en la provincia de Manitoba es un afluente de la Bahía de Hudson ?;Winnipeg;vitoria;voltaje;alberto;Confirmé;Sexto lago de agua dulce más grande de Canadá, más grande que el lago Ontario, el lago Winnipeg es poco profundo con una profundidad máxima de 18 metros.;https://es.wikipedia.org/wiki/Lago_Winnipeg
14;es;¿Cuál es el mayor de los lagos subglaciales de la Antártida ?;Vostok;Burtons;vida;sovetskaya;Confirmé;La superficie de este lago de agua dulce se encuentra a 4.000 m por debajo de la superficie del hielo ya 500 m por debajo del nivel del mar.;https://es.wikipedia.org/wiki/Lago_Vostok
